raw_row_number,date,time,location,lat,lng,geocode_source,beat,district,subject_age,subject_race,subject_sex,officer_id_hash,officer_age,officer_race,officer_sex,officer_years_of_service,unit,type,violation,arrest_made,citation_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,contraband_alcohol,contraband_other,search_conducted,search_person,search_vehicle,vehicle_make,vehicle_model,raw_race,raw_driver_race
795711,2013-10-31,15:00:00,5400 DREXEL AVE S,41.7966863,-87.6041205,GM,,,,,female,,,asian/pacific islander,female,7,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
426568,2015-11-30,23:00:00,3619 NORTH AVE W,41.9097636,-87.7176674,GM,,,,,male,,,white,male,1,,vehicular,DISPLAY ST REG-FRONT/REAR,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1158801,2018-08-25,12:21:00,85XX W FOSTER AVE,41.973230775,-87.865560266,SU,1614,16,38,white,female,,,,,,16,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,ESCAPE (SUV),WHITE,
1234674,2018-10-17,00:18:00,2XX S LARAMIE AVE,41.8803244590001,-87.755113131,SU,1522,15,19,black,male,,,,,,15,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,OLDSMOBILE,ROYALE,BLACK,
2073370,2020-03-05,17:12:00,31XX W 27TH ST,41.8442328880001,-87.628155667,SU,1033,10,23,hispanic,male,,,,,,10,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,Odyssey (minivan),HISPANIC,
24756,2012-07-14,01:00:00,,,,,,,28,white,male,,,,,,,vehicular,IVC - IMPROPER TRAFFIC LANE USAGE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
835731,2016-07-01,20:00:00,400 HOMAN AVE N,41.8883532,-87.7112083,GM,,,,,female,,,white,male,6,,vehicular,SEAT SAFETY BELT-FRONT SEAT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
2034194,2020-02-10,22:57:00,22XX W 21ST ST,41.8537270350001,-87.69794874,SU,1234,12,24,white,male,,,,,,12,vehicular,PARKING IN ALLEYS,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,CIVIC,WHITE,
384137,2012-12-27,09:00:00,4801 WESTERN AVE N,41.9686075,-87.6888303,GM,,,,,male,,,asian/pacific islander,male,26,,vehicular,"HEADSET RECEIVERS/3RD+SUBQ,1YR",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1897240,2019-11-18,18:40:00,XX W 71ST ST,41.765313624,-87.637994625,SU,731,7,37,hispanic,male,,,,,,7,vehicular,IVC - NO STOP LIGHTS/ 1ST AND 2ND,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,UNKNOWN,HISPANIC,
898527,2018-02-12,09:35:00,8XX N KEDZIE AVE,41.8811771310001,-87.706171041,SU,1121,11,48,white,male,,,,,,11,vehicular,RED LIGHTS & FLASHING,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,WHITE,
1081132,2018-07-02,22:49:00,21XX S OAKLEY AVE,41.8805190000001,-87.6836925,SU,1234,12,31,black,male,,,,,,12,vehicular,REGISTRATION PLATES,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,NISSAN,BLACK,
952155,2018-03-25,17:35:00,1XX N CICERO AVE,41.880568548,-87.7452143419999,SU,1532,15,32,black,male,,,,,,15,vehicular,SEAT SAFETY BELT-FRONT SEAT,,,,,,,FALSE,,FALSE,FALSE,FALSE,PONTIAC,BONNEVILLE,BLACK,
1430020,2019-02-19,18:24:00,63XX S CALUMET AVE,41.819746245,-87.6184145079999,SU,312,3,23,black,male,,,,,,3,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,BLACK,
2013429,2020-01-30,23:36:00,3XX W EVERGREEN AVE,41.9061708,-87.662132985,SU,1821,18,21,white,male,,,,,,18,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,WHITE,
1164101,2018-08-28,21:09:00,8XX W 79TH ST,41.7510312410001,-87.625969795,SU,621,6,63,black,male,,,,,,6,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,DART,BLACK,
50799,2013-02-21,11:00:00,4308 HALSTED ST S,41.8152600000001,-87.646437,SU,,,45,hispanic,male,bddb885eda,36,white,female,7,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1645439,2019-06-18,22:00:00,7XX N STATE ST,41.882364,-87.627276,SU,1834,18,33,black,male,,,,,,211,vehicular,DIMMING HEADLIGHTS REQUIRED,,,,,,,FALSE,,FALSE,FALSE,FALSE,INFINITI,QX56,BLACK,
24795,2012-07-14,11:00:00,100 BROADWAY N,41.518326524,-87.640452961,SU,,,18,hispanic,male,eb37cf8bfd,37,white,male,15,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1616947,2019-06-02,20:10:00,81XX S ANTHONY AVE,41.7629021020001,-87.604572691,SU,414,4,38,black,male,,,,,,4,vehicular,BROKEN OR CRACKED GLASS EXCEEDS SIX INCHES,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,"CHEVROLET-TRUCK,VAN,SUV,ETC",BLACK,
1622686,2019-06-05,20:47:00,34XX W CONGRESS PKWY,41.874392072,-87.722850196,SU,1133,11,64,black,female,,,,,,11,vehicular,IVC - FAIL TO SIGNAL,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,UNKNOWN,BLACK,
1815830,2019-09-25,20:10:00,38XX W GRAND AVE,41.8916996130001,-87.629452255,SU,2535,25,19,hispanic,male,,,,,,25,vehicular,VEH PARKED/STANDING ON PUBLIC WAY W/TINTED WINDOWS,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD/FOCUS,FORD/FOCUS,HISPANIC,
1754944,2019-08-21,16:05:00,70XX S HALSTED ST,41.8806444420001,-87.647391284,SU,733,7,39,hispanic,female,,,,,,714,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,EQUINOX,HISPANIC,
1838720,2019-10-09,21:44:00,1XX S CENTRAL AVE,41.880204403,-87.76483851,SU,1513,15,23,black,female,,,,,,15,vehicular,DIMMING HEADLIGHTS REQUIRED,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,SENTRA (DATSUN AND NISSAN HAVE MERGED),BLACK,
1048760,2018-06-07,22:05:00,30XX W ADDISON ST,41.9471152520001,-87.660758901,SU,1733,17,25,hispanic,male,,,,,,17,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,SONATA,HISPANIC,
457766,2012-07-21,14:00:00,1800 59TH ST W,41.7866786,-87.6692701,GM,,,,,female,,,white,male,12,,vehicular,PARKING PROHIBITED-STANDING/PARKING POSTED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1041662,2018-06-02,00:39:00,XX N CICERO AVE,41.902303353,-87.745964736,SU,1533,15,42,black,male,,,,,,15,vehicular,REGISTRATION PLATES,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,Murano,BLACK,
1078524,2018-07-01,14:16:00,8XX N MICHIGAN AVE,41.882331396,-87.624543984,SU,1833,18,60,white,male,,,,,,211,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",COROLLA,WHITE,
1171173,2018-09-02,02:23:00,41XX W WEST END AVE,41.883111996,-87.747669073,SU,1114,11,47,black,male,,,,,,11,vehicular,"LIGHT, LICENSE PLATE",,,,,,,FALSE,,FALSE,FALSE,FALSE,LINCOLN-CONTINENTAL,TOWNCAR,BLACK,
143886,2015-03-28,13:00:00,4901 CERMAK RD W,41.850828,-87.7478985,SU,,,39,white,female,,,,,,,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
882021,2018-01-29,17:52:00,80XX S COTTAGE GROVE AVE,41.7001411140001,-87.608183423,SU,631,6,32,black,male,,,,,,6,vehicular,REGISTRATION PLATES,,,,,,,FALSE,,FALSE,FALSE,FALSE,BUICK,LACROSSE,BLACK,
1120889,2018-07-30,16:40:00,91XX S LOOMIS ST,41.8803556520001,-87.661877181,SU,2222,22,21,black,male,,,,,,22,vehicular,OPERATOR SIGNAL- MEANS,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,DART,BLACK,
1554539,2019-04-28,09:50:00,28XX W DEVON AVE,41.9972220000001,-87.721895556,SU,2412,24,75,white,female,,,,,,24,vehicular,U-TURN 100FT INTERSECTION,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA/ODYSSEY,HONDA/ODYSSEY,WHITE,
795383,2013-09-24,12:00:00,1032 47TH ST W,41.8087847,-87.6511716,GM,,,,,male,,,white,male,15,,pedestrian,CROSSWALKS PEDESTRIAN RIGHT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1370267,2019-01-14,17:20:00,13XX W 73RD ST,41.761750388,-87.626669141,SU,734,7,20,black,female,,,,,,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,TOYOTA AVALON,TOYOTA AVALON,BLACK,
1718461,2019-07-31,22:31:00,6XX S INDEPENDENCE BLVD,41.870349419,-87.7196564059999,SU,1133,11,33,black,male,,,,,,11,vehicular,"LANES, FAIL TO KEEP IN",,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NISSAN,UNKNOWN,BLACK,
102375,2014-04-05,20:00:00,200 CENTRAL AVE. W,41.883516781,-88.201875183,SU,,,45,black,female,55f91f40ef,,white,male,4,,vehicular,IVC - HEADLIGHT VIOLATION 1ST&2ND,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
1454911,2019-03-04,19:29:00,71XX S ABERDEEN ST,41.8805641770001,-87.65461081,SU,733,7,38,black,male,,,,,,7,vehicular,OPERATOR SIGNAL- MEANS,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,JOURNEY,BLACK,
73183,2013-08-14,21:00:00,,,,,,,55,black,male,45860d873d,,white,male,13,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
739402,2016-01-03,03:00:00,2100 LARAMIE AVE N,41.9187414,-87.7562954,GM,,,,,male,,,white,male,17,,vehicular,"LANES, FAIL TO KEEP IN",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1525897,2019-04-12,09:56:00,106XX S DR MARTIN LUTHER KING JR DR,41.8093830390001,-87.6168405009999,SU,512,5,21,black,male,,,,,,5,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,SATURN,Ion,BLACK,
1754683,2019-08-21,12:37:00,39XX W AUGUSTA BLVD,41.8997602640001,-87.664197214,SU,1112,11,19,black,male,,,,,,714,vehicular,SAFETY BELTS,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,MALIBU (CHEVELLE),BLACK,
1034000,2018-05-27,01:28:00,18XX W DEVON AVE,41.9972220000001,-87.721895556,SU,2432,24,29,,male,,,,,,24,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,ASIAN,
254855,2015-03-01,19:00:00,5654 DAMEN AVE S,41.7905309,-87.674458,GM,,,,,male,,,white,male,17,,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1938313,2019-12-18,03:48:00,61XX S PULASKI RD,41.8799024510001,-87.725565958,SU,823,8,36,hispanic,male,,,,,,8,vehicular,USING ALLEY AS THRU STREET/VIOL SIGNS,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,GRAND CARAVAN,HISPANIC,
954811,2018-03-27,18:48:00,19XX S BLUE ISLAND AVE,41.860643554,-87.658768924,SU,1235,12,28,white,male,,,,,,12,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,CIVIC,WHITE,
1710639,2019-07-27,12:30:00,7XX S KEDZIE AVE,41.8807620000001,-87.705747,SU,1134,11,46,hispanic,male,,,,,,714,vehicular,SEAT SAFETY BELT-FRONT SEAT,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,Odyssey (minivan),HISPANIC,
115155,2014-07-17,17:00:00,3500 87TH STREET W,41.7351403590001,-87.7098266149999,SU,,,57,white,female,,,,,,,vehicular,PLATE SEC/HGHT/VISL/STCKR/1-2,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
1452196,2019-03-03,12:32:00,22XX N KOSTNER AVE,41.881348777,-87.735550919,SU,2522,25,38,hispanic,male,,,,,,25,vehicular,OBSTRUCTION DRIVER'S VIEW/TINTED WINDOWS,,,,,,,FALSE,,FALSE,FALSE,FALSE,MERCEDES-BENZ,CL55 AMG,HISPANIC,
1986914,2020-01-17,11:34:00,XX N LOTUS AVE,41.907613633,-87.762078192,SU,1522,15,64,black,male,,,,,,15,vehicular,BROKEN/INOPERABLE LAMPS,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,ASTRO,BLACK,
1272250,2018-11-09,21:56:00,79XX S ASHLAND AVE,41.8802748680001,-87.66673314,SU,612,6,67,black,male,,,,,,6,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,UNKNOWN,BLACK,
2085539,2020-03-13,18:46:00,25XX S CENTRAL PARK AVE,41.8800653430001,-87.715798391,SU,1013,10,30,black,female,,,,,,10,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,TAURUS,BLACK,
305409,2012-09-06,19:00:00,6258 COTTAGE GROVE AVE S,41.7806291,-87.6062556,GM,,,,,female,,,black,female,14,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1620115,2019-06-04,13:39:00,17XX W LAWRENCE AVE,41.9661865250001,-87.84985767,SU,2032,20,33,white,male,,,,,,20,vehicular,BROKEN/INOPERABLE LAMPS,,,,,,,FALSE,,FALSE,FALSE,FALSE,BMW,UNKNOWN,WHITE,
63073,2013-05-24,16:00:00,2284 LAKE-COOK RD@RT 53 W,41.884816695,-87.683787092,SU,,,23,black,female,7971c81efe,,unknown,male,8,,vehicular,OPERATE MTR VEHICLE/REGIS/SUSPENDED/NON-INSURED,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
1744585,2019-08-15,17:36:00,32XX W CORTLAND ST,41.916581756,-87.665883693,SU,1422,14,25,white,male,,,,,,14,vehicular,U-TURN 100FT INTERSECTION,,,,,,,FALSE,,FALSE,FALSE,FALSE,MAZDA,Tribute,WHITE,
1170973,2018-09-02,00:11:00,43XX S MICHIGAN AVE,41.8815772200001,-87.624118765,SU,215,2,55,black,male,,,,,,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,BLACK,
493793,2015-02-06,23:00:00,28 43RD ST E,41.8165018,-87.6246567,GM,,,,,male,,,hispanic,female,9,,vehicular,CITY VEHICLE LICENSE-NOT PURCHASING,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1132000,2018-08-07,20:34:00,69XX S ADA ST,41.6844002410001,-87.655498419,SU,734,7,64,black,male,,,,,,7,vehicular,"LIGHT, LICENSE PLATE",,,,,,,FALSE,,FALSE,FALSE,FALSE,JEEP,JEEP/GRAND CHEROKEE,BLACK,
1353086,2019-01-05,10:50:00,XX E OHIO ST,41.8925842250001,-87.621309013,SU,1834,18,74,white,male,,,,,,18,vehicular,SEAT SAFETY BELT-FRONT SEAT,,,,,,,FALSE,,FALSE,FALSE,FALSE,PORSCHE,CARRERA,WHITE,
31593,2012-09-08,15:00:00,,,,,,,27,hispanic,male,0b10936878,45,black,male,15,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1233026,2018-10-15,23:42:00,21XX N MILWAUKEE AVE,41.8976113410001,-87.657540511,SU,1431,14,33,black,male,,,,,,14,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",Prius,BLACK,
2091931,2020-03-19,19:58:00,69XX S ASHLAND AVE,41.880299623,-87.66673314,SU,734,7,45,hispanic,male,,,,,,7,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,F150,HISPANIC,
659591,2016-04-07,21:00:00,3022 PULASKI RD S,41.8379695,-87.7245943,GM,,,,,male,,,white,male,13,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
672816,2016-07-03,07:00:00,10100 CHICAGO SKYWAY OB S,,,,,,,,female,,,black,male,22,,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1145167,2018-08-16,12:08:00,133XX S INDIANA AVE,41.816546972,-87.621407699,SU,533,5,49,black,male,,,,,,5,vehicular,SEAT SAFETY BELT-FRONT SEAT,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,Santa Fe,BLACK,
1695443,2019-07-18,13:39:00,39XX S LAKE SHORE DR SB,41.8819593390001,-87.617032631,SU,212,2,52,black,female,,,,,,145,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,CRUZE,BLACK,
608516,2016-12-27,19:00:00,7711 ASHLAND AVE S,41.753561,-87.663091,GM,,,,,female,,,white,male,4,,vehicular,DIMMING HEADLIGHTS REQUIRED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1896089,2019-11-17,22:55:00,8XX S STATE ST,41.8816663220001,-87.6278427679999,SU,123,1,39,hispanic,male,,,,,,1,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,Pathfinder,HISPANIC,
753681,2016-07-15,16:00:00,4500 MADISON ST W,41.8805825,-87.7379172,GM,,,,,male,,,white,male,2,,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
209901,2016-12-04,18:00:00,5401 OGDEN AVE W,41.838804,-87.758838,SU,,,24,hispanic,female,,,,,,,vehicular,IVC - IMPROPER TRAFFIC LANE USAGE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
482579,2014-09-02,04:00:00,4400 LINCOLN AVE N,41.9613909,-87.683833,GM,,,,,male,,,hispanic,male,12,,vehicular,NO TURN SIGNALS-VIOLATION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1110536,2018-07-22,21:04:00,57XX S DAMEN AVE,41.88057488,-87.67656114,SU,715,7,42,hispanic,male,,,,,,7,vehicular,IVC - NO STOP LIGHTS 3RD+ SUBQ/1 YEAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,GENERAL MOTORS CORP.,SIERRA,HISPANIC,
216397,2012-01-26,11:00:00,1800 43RD ST W,41.8163602,-87.6696496,GM,,,,,female,,,hispanic,female,20,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1601988,2019-05-25,12:42:00,63XX S MORGAN ST,41.880735061,-87.6519283549999,SU,723,7,61,black,male,,,,,,7,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,CIVIC,BLACK,
77698,2013-09-19,03:00:00,,,,,,,40,hispanic,male,,,,,,,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
871144,2018-01-21,02:22:00,47XX S KEDVALE AVE,41.871699122,-87.729033309,SU,815,8,21,hispanic,male,,,,,,9,vehicular,FAILED TO USE SEATBELT,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHRYSLER,PT Cruiser,HISPANIC,
2050604,2020-02-21,18:23:00,92XX S COMMERCIAL AVE,41.724686348,-87.5511,SU,423,4,27,hispanic,female,,,,,,4,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN/PATHFINDER,NISSAN/PATHFINDER,HISPANIC,
1493196,2019-03-25,08:20:00,27XX S KEDZIE AVE,41.8802238800001,-87.706026888,SU,1032,10,42,hispanic,male,,,,,,10,vehicular,UNINSURED MTR VEH/BODILY HARM,,,,,,,FALSE,,FALSE,FALSE,FALSE,MITSUBISHI,UNKNOWN,HISPANIC,
1126639,2018-08-03,17:41:00,62XX W BLOOMINGDALE AVE,41.9126425530001,-87.766041807,SU,2513,25,60,white,male,,,,,,25,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,WHITE,
397407,2013-12-30,07:00:00,3801 FULLERTON AVE W,41.9242669,-87.7220892,GM,,,,,male,,,white,male,15,,vehicular,LIC PLATES NOT VISABLE/OR COVERED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1227043,2018-10-11,21:20:00,56XX W NORTH AVE,41.9112587910001,-87.630894,SU,2531,25,37,black,female,,,,,,25,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,BUICK,VERANO,BLACK,
427183,2015-12-12,05:00:00,11500 LONGWOOD DR S,41.6845508,-87.6737952,GM,,,,,male,,,black,male,23,,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1455507,2019-03-05,00:00:00,12XX S SACRAMENTO DR,41.8805640000001,-87.7014225,SU,1022,10,28,hispanic,male,,,,,,11,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,JEEP,CHEROKEE,HISPANIC,
1737132,2019-08-11,12:34:00,50XX W JACKSON BLVD,41.878255751,-87.6293462509999,SU,1533,15,43,black,male,,,,,,15,vehicular,BROKEN/INOPERABLE LAMPS,,,,,,,FALSE,,FALSE,FALSE,FALSE,SATURN,UNKNOWN,BLACK,
124636,2014-10-04,17:00:00,1550 GOLF E,42.0305435990001,-88.2318263,SU,,,25,hispanic,male,e40c4281a3,,white,male,0,,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
526207,2016-08-14,15:00:00,3759 CHICAGO AVE W,41.8952021,-87.7209001,GM,,,,,male,,,hispanic,female,4,,vehicular,COMMAN-CARRIER VEHICLE STOPS AND STANDS,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
892889,2018-02-07,15:40:00,9XX W 60TH ST,41.7854597790001,-87.625812252,SU,712,7,32,white,female,,,,,,7,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,CRV,WHITE,
1250375,2018-10-27,10:26:00,6XX N MICHIGAN AVE,41.882319,-87.6249495,SU,1834,18,61,white,male,,,,,,18,vehicular,IMPROPER LEFT TURN-2 WAY RDWY,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,FUSION,WHITE,
47469,2013-01-26,01:00:00,,,,,,,57,hispanic,female,2e41b8066a,,unknown,male,6,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1446094,2019-02-28,15:42:00,23XX N NAGLE AVE,41.93829,-87.787162993,SU,2512,25,21,hispanic,female,,,,,,25,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,INFINITI,G35,HISPANIC,
75173,2013-08-29,23:00:00,,,,,,,33,black,female,2d164b6ab2,,white,male,1,,vehicular,UNINSURED MTR VEH,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
1893122,2019-11-16,08:40:00,8XX N HAMLIN AVE,41.881038394,-87.720811827,SU,1112,11,39,hispanic,male,,,,,,11,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHRYSLER,UNKNOWN,HISPANIC,
86265,2013-11-25,17:00:00,3250 FLOURNOY ST W,41.8729243,-87.7078653,GM,,,33,black,male,2a927cd31c,37,white,male,8,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
687917,2012-03-07,20:00:00,1600 73RD ST W,41.7612592,-87.6637479,GM,,,,,male,,,black,male,17,,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1574874,2019-05-10,00:37:00,18XX W 79TH ST,41.7510225990001,-87.6261705329999,SU,611,6,43,black,male,,,,,,6,vehicular,"LIGHT, LICENSE PLATE",,,,,,,FALSE,,FALSE,FALSE,FALSE,CHRYSLER,Pacifica (Sport Wagon),BLACK,
2028795,2020-02-08,00:37:00,104XX S MICHIGAN AVE,41.8806450000001,-87.6249495,SU,512,5,58,black,male,,,,,,5,vehicular,REGISTRATION PLATES,,,,,,,FALSE,,FALSE,FALSE,FALSE,ACURA (DIV. OF AMERICAN HONDA MOTOR CO.),MDX,BLACK,
1306996,2018-12-03,19:32:00,48XX S ASHLAND AVE,41.8803607350001,-87.66684786,SU,933,9,42,black,male,,,,,,311,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,BMW,X5,BLACK,
826290,2015-12-06,02:00:00,10500 INDIANAPOLIS AVE S,41.7082292,-87.5304078,GM,,,,,female,,,black,male,25,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1753570,2019-08-20,20:43:00,15XX W 18TH ST,41.857726273,-87.627772036,SU,1233,12,36,hispanic,female,,,,,,12,vehicular,HEADLIGHT REQUIRED-MOTORCYCLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,FUSION,HISPANIC,
197818,2016-08-01,16:00:00,,,,,,,57,black,male,64c45ad59f,51,black,male,15,,vehicular,FAIL TO STOP/TRAIN/GATE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
